ID,Upvotes
7,602.5303632522649
9,38.698206714971576
12,79.80382192207728
13,296.3542878622451
16,52.109749361639615
17,5273.130610641243
22,20.001465481444768
25,85.17236088277173
26,31.94361184465683
27,78.20416177718678
33,85.75975205822823
43,37.729437268624395
47,14.016866487589738
48,15.005621409597978
52,26.32485152473342
56,30.327540987172227
57,262.3772938992001
59,109.3516740830209
60,23.819976981649944
61,28.92511541630762
62,28.281519953043272
63,1590.6526083888787
64,74.77902933529583
65,32.45288234159298
68,561.7677275819915
70,22.370783585471116
75,307.2348501731583
76,310.3801044391038
79,33.33545500110469
84,31.201426887169305
90,42.07672194093885
94,5.650919176588104
106,33.889028720769545
112,70.64812860691288
113,76.11956491220599
116,139.03594863429745
117,22.592537845801758
118,189.15013838138435
120,82.06530619575045
122,33.43328864313963
126,76.36784030905764
141,2372.1477072876605
144,291.123900074544
147,1.5375029082977676
162,27.459752633151226
163,20.01006444978998
164,39.24926351654062
166,91.77183126240877
170,21.710179962272576
171,86.52309793124311
176,60.4368900703727
180,150.19397524806215
187,279.27357644134605
190,45.83122063226435
191,21.034383262660526
199,43.61467398790336
201,29.78463948832561
204,24.50268974390434
209,34.00869856230804
212,31.545484985896962
214,928.5039681606391
218,49.28480308459541
221,33.94649836096909
222,44.253757392385694
226,96.10682060845113
227,24.21878576325642
231,21.67872934698039
232,258.15083459366906
235,45.94774894174398
236,67.19071722411235
239,27.7230200469819
241,29.56314251110325
248,15.103608210917741
251,148.5236109259904
253,104.17767109001201
255,161.79929395227728
256,25.594426367088204
280,21.187235466407884
285,63.5564413471142
289,208.23539242098033
292,564.9446475427787
294,157.22808024344985
295,39.93843039376915
298,53.36848283236108
303,26.125644267673948
310,29.270620474518637
311,39.71144529570657
313,127.06064889021476
314,97.53349886856819
316,55.29320719738797
317,41.2752679594353
324,22.481650165381495
327,30.45924858437766
328,32.00332754930267
335,59.60201055463739
345,56.46363645549772
349,28.759054885410194
350,41.11415077883345
355,64.34068111310185
356,52.08809643354218
359,69.2034517722031
364,21.110268777123338
372,65.17710027009898
385,270.43982781743495
390,20.715728641683285
391,69.60782426814083
395,6.6317253470433855
397,28.529434827441918
398,62.80788187681529
401,71.74605868737498
402,14.860189750941572
405,28.37654832176858
409,95.00765188008339
413,12.635233409321273
415,36.222704388916156
418,59.53028289875664
422,22.947516659258156
424,25.409421509223932
425,572.3324250913087
426,309.8624014376155
429,68.67636691663174
430,91.07506820124232
444,82.29019220166694
445,28.11512186995691
451,36.464144485442404
453,33.825967404605166
456,85.91755624612179
457,11.410516726206197
459,86.5010955606277
461,5348.110731323428
470,14.08426180427611
478,25.895228562476973
480,42.693397979088104
481,32.20148997018282
487,86.79291125040928
488,31.27886574899344
490,22.426502656490413
491,59.40487340001633
493,30.49499447999392
496,30.784071467320672
498,50.46252765269793
501,391.45851944153105
505,43.36024564762357
508,14.253637310010134
509,24.029329850830948
516,44.8129146796185
521,63.55185407066503
522,271.45015663320544
525,199.07382597782396
528,50.41717604880756
535,42.93551847701036
538,18.304280799358793
543,39.100294644035216
548,24.16727364978405
554,6637.020053100511
555,33.65399797972586
556,12.960515800427515
557,927.4250493948845
561,44.72732830227716
567,24.016295408537644
570,12.946681451638995
572,28.279844469424802
573,32.70349907843246
576,23.08863113027772
580,20.425873580507357
581,140.23329086041323
586,99.48784652921202
588,272.8499554422955
589,21.749185515925916
591,28.56683968730067
593,92.78415744034561
594,89.55735357422668
597,43.19700785830344
601,9.733704599365694
607,62.08849286397469
609,31.238925053644323
610,25.870065212123706
613,56.49254880811921
616,86.53248899663231
618,53.79170273292772
619,36.8694623582991
620,12.80469297674955
626,38.72649759369165
631,29.294644444956162
633,57.101421699192485
634,113.23886396543321
641,7.686769403428599
643,79.73814967645373
644,85.93786211527998
645,34.512550614583944
646,56.148589090711795
647,113.21708062035248
648,275.1083337063056
652,22.81450997853372
654,9.919387587446778
656,32.37741319557102
657,28.271432078932293
658,81.2038147029534
667,155.60730694580914
669,25.02383550799658
670,23.453636012082512
671,46.856556776102394
674,37.9160924677939
677,84.40180325271118
683,28.14449388717864
690,158.03240956247373
691,22.262027961581936
693,22.418445339893168
694,64.27989424834334
705,41.64536723832461
708,186.45463091516305
712,36.533692009051435
713,155.8520151843881
715,5.915081499458097
718,140.13412698419663
725,30.036900035615872
728,191.40322149959644
729,130.74766164559492
730,32.64959848526118
732,25.00433969954136
734,24.598262387873547
736,20.18258152193667
741,24.22247677753097
742,100.75193658377526
750,424.6505265725726
753,29.293269801910213
756,39.225586616833226
757,29.980022728502178
760,30.45866564840634
762,71.92206907041015
763,110.16518336069763
765,30.06318782282284
767,0.113574995116835
778,112.94429515208606
779,91.79321360806156
782,27.336962214254186
786,36.592311238014645
788,14.256468954952254
790,28.653836028557606
793,29.56236926958846
794,27.359905113604896
795,101.38176531590844
804,72.97081111263839
810,38.68026387409839
811,1950.8411997242756
812,40.43602216602321
815,43.99516187767725
816,20.089794024557307
818,85.46930964836665
821,145.13369801629662
823,32.125012249440005
827,52.97617306854275
831,52.99669143399831
833,32.422860903613724
837,72.75986818436215
839,14.964020430634918
840,22.223698998463277
842,68.65801955473947
843,42.54158023491868
844,20.383059489712565
847,21.85462917001763
848,39.12757933594591
850,60.982913903803166
855,49.42748372372634
856,30.047120141893856
857,53.761460446617036
858,99.58921949242841
863,31.467879057638072
865,53.507986455186966
866,31.998322934622962
869,14.485292585843354
873,43.892929045324536
877,22.390099773350187
880,44.178225263064434
881,45.49910725418607
883,4078.7382219967303
884,45.90045788694911
892,27.253590168504758
894,32.462037845501186
898,43.12516805463858
903,74.29850998043747
905,48.59438052013857
